laga_id,game,kode,jenis,urutan,hero
S11R031,3,AE,pick,2,Akai
S11R031,3,AE,pick,3,Valentina
S11R031,3,AE,pick,4,Melissa
S11R031,3,AE,pick,5,Estes
S11R031,3,AE,ban,1,Claude
S11R031,3,AE,ban,2,Joy
S11R031,3,AE,ban,3,Wanwan
S11R031,3,AE,ban,4,Pharsa
S11R031,3,AE,ban,5,Yve
S11R032,1,GEEK,pick,1,Arlott
S11R032,1,GEEK,pick,2,Martis
S11R032,1,GEEK,pick,3,Pharsa
S11R032,1,GEEK,pick,4,Karrie
S11R032,1,GEEK,pick,5,Grock
S11R032,1,GEEK,ban,1,Joy
S11R032,1,GEEK,ban,2,Fredrinn
S11R032,1,GEEK,ban,3,Wanwan
S11R032,1,GEEK,ban,4,Alice
S11R032,1,GEEK,ban,5,Akai
S11R032,1,AURA,pick,1,Yu Zhong
S11R032,1,AURA,pick,2,Ling
S11R032,1,AURA,pick,3,Yve
S11R032,1,AURA,pick,4,Claude
S11R032,1,AURA,pick,5,Diggie
S11R032,1,AURA,ban,1,Kaja
S11R032,1,AURA,ban,2,Natalia
S11R032,1,AURA,ban,3,Fanny
S11R032,1,AURA,ban,4,Lancelot
S11R032,1,AURA,ban,5,Valentina
S11R032,2,GEEK,pick,1,Arlott
S11R032,2,GEEK,pick,2,Lancelot
S11R032,2,GEEK,pick,3,Valentina
S11R032,2,GEEK,pick,4,Irithel
S11R032,2,GEEK,pick,5,Grock
S11R032,2,GEEK,ban,1,Wanwan
S11R032,2,GEEK,ban,2,Joy
S11R032,2,GEEK,ban,3,Claude
S11R032,2,GEEK,ban,4,Diggie
S11R032,2,GEEK,ban,5,Estes
S11R032,2,AURA,pick,1,Phoveus
S11R032,2,AURA,pick,2,Fredrinn
S11R032,2,AURA,pick,3,Yve
S11R032,2,AURA,pick,4,Melissa
S11R032,2,AURA,pick,5,Khufra
S11R032,2,AURA,ban,1,Kaja
S11R032,2,AURA,ban,2,Natalia
S11R032,2,AURA,ban,3,Fanny
S11R032,2,AURA,ban,4,Moskov
S11R032,2,AURA,ban,5,Franco
S11R032,3,GEEK,pick,1,Gloo
S11R032,3,GEEK,pick,2,Fanny
S11R032,3,GEEK,pick,3,Yve
S11R032,3,GEEK,pick,4,Valentina
S11R032,3,GEEK,pick,5,Natalia
S11R032,3,GEEK,ban,1,Claude
S11R032,3,GEEK,ban,2,Fredrinn
S11R032,3,GEEK,ban,3,Melissa
S11R032,3,GEEK,ban,4,Alice
S11R032,3,GEEK,ban,5,Diggie
S11R032,3,AURA,pick,1,Yu Zhong
S11R032,3,AURA,pick,2,Martis
S11R032,3,AURA,pick,3,Pharsa
S11R032,3,AURA,pick,4,Karrie
S11R032,3,AURA,pick,5,Grock
S11R032,3,AURA,ban,1,Joy
S11R032,3,AURA,ban,2,Wanwan
S11R032,3,AURA,ban,3,Kaja
S11R032,3,AURA,ban,4,Harith
S11R032,3,AURA,ban,5,Akai
S11R033,1,ONIC,pick,1,Masha
S11R033,1,ONIC,pick,2,Fredrinn
S11R033,1,ONIC,pick,3,Valentina
S11R033,1,ONIC,pick,4,Claude
S11R033,1,ONIC,pick,5,Khufra
S11R033,1,ONIC,ban,1,Joy
S11R033,1,ONIC,ban,2,Wanwan
S11R033,1,ONIC,ban,3,Melissa
S11R033,1,ONIC,ban,4,Lesley
S11R033,1,ONIC,ban,5,Diggie
S11R033,1,BTR,pick,1,Lapu-Lapu
S11R033,1,BTR,pick,2,Alice
S11R033,1,BTR,pick,3,Faramis
S11R033,1,BTR,pick,4,Beatrix
S11R033,1,BTR,pick,5,Kaja
S11R033,1,BTR,ban,1,Pharsa
S11R033,1,BTR,ban,2,Fanny
S11R033,1,BTR,ban,3,Hayabusa
S11R033,1,BTR,ban,4,Ling
S11R033,1,BTR,ban,5,Lancelot
S11R033,2,ONIC,pick,1,Joy
S11R033,2,ONIC,pick,2,Fredrinn
S11R033,2,ONIC,pick,3,Kadita
S11R033,2,ONIC,pick,4,Beatrix
S11R033,2,ONIC,pick,5,Lolita
S11R033,2,ONIC,ban,1,Faramis
S11R033,2,ONIC,ban,2,Fanny
S11R033,2,ONIC,ban,3,Wanwan
S11R033,2,ONIC,ban,4,Khaleed
S11R033,2,ONIC,ban,5,Esmeralda
S11R033,2,BTR,pick,1,Arlott
S11R033,2,BTR,pick,2,Kaja
S11R033,2,BTR,pick,3,Lunox
S11R033,2,BTR,pick,4,Claude
S11R033,2,BTR,pick,5,Diggie
S11R033,2,BTR,ban,1,Valentina
S11R033,2,BTR,ban,2,Pharsa
S11R033,2,BTR,ban,3,Yve
S11R033,2,BTR,ban,4,Lylia
S11R033,2,BTR,ban,5,Khufra
S11R034,1,EVOS,pick,1,Lapu-Lapu
S11R034,1,EVOS,pick,2,Akai
S11R034,1,EVOS,pick,3,Pharsa
S11R034,1,EVOS,pick,4,Claude
S11R034,1,EVOS,pick,5,Kadita
S11R034,1,EVOS,ban,1,Fredrinn
S11R034,1,EVOS,ban,2,Fanny
S11R034,1,EVOS,ban,3,Valentina
S11R034,1,EVOS,ban,4,Arlott
S11R034,1,EVOS,ban,5,Harith
S11R034,1,RBL,pick,1,Gloo
S11R034,1,RBL,pick,2,Martis
S11R034,1,RBL,pick,3,Yve
S11R034,1,RBL,pick,4,Karrie
S11R034,1,RBL,pick,5,Grock
S11R034,1,RBL,ban,1,Kaja
S11R034,1,RBL,ban,2,Wanwan
S11R034,1,RBL,ban,3,Joy
S11R034,1,RBL,ban,4,Ling
S11R034,1,RBL,ban,5,Lancelot
S11R034,2,EVOS,pick,1,Arlott
S11R034,2,EVOS,pick,2,Fanny
S11R034,2,EVOS,pick,3,Yve
S11R034,2,EVOS,pick,4,Melissa
S11R034,2,EVOS,pick,5,Akai
S11R034,2,EVOS,ban,1,Wanwan
S11R034,2,EVOS,ban,2,Joy
S11R034,2,EVOS,ban,3,Fredrinn
S11R034,2,EVOS,ban,4,Beatrix
S11R034,2,EVOS,ban,5,Karrie
S11R034,2,RBL,pick,1,Lapu-Lapu
S11R034,2,RBL,pick,2,Lancelot
S11R034,2,RBL,pick,3,Valentina
S11R034,2,RBL,pick,4,Irithel
S11R034,2,RBL,pick,5,Kaja
S11R034,2,RBL,ban,1,Faramis
S11R034,2,RBL,ban,2,Claude
S11R034,2,RBL,ban,3,Gloo
S11R034,2,RBL,ban,4,Kadita
S11R034,2,RBL,ban,5,Lolita
S11R035,1,ONIC,pick,1,Thamuz
S11R035,1,ONIC,pick,2,Hayabusa
S11R035,1,ONIC,pick,3,Pharsa
S11R035,1,ONIC,pick,4,Claude
S11R035,1,ONIC,pick,5,Khufra
S11R035,1,ONIC,ban,1,Joy
S11R035,1,ONIC,ban,2,Wanwan
S11R035,1,ONIC,ban,3,Natalia
S11R035,1,ONIC,ban,4,Hilda
S11R035,1,ONIC,ban,5,Lancelot
S11R035,1,GEEK,pick,1,Arlott
S11R035,1,GEEK,pick,2,Martis
S11R035,1,GEEK,pick,3,Faramis
S11R035,1,GEEK,pick,4,Karrie
S11R035,1,GEEK,pick,5,Kaja
S11R035,1,GEEK,ban,1,Fanny
S11R035,1,GEEK,ban,2,Fredrinn
S11R035,1,GEEK,ban,3,Kadita
S11R035,1,GEEK,ban,4,Terizla
S11R035,1,GEEK,ban,5,Gloo
S11R035,2,ONIC,pick,1,Arlott
S11R035,2,ONIC,pick,2,Chou
S11R035,2,ONIC,pick,3,Valentina
S11R035,2,ONIC,pick,4,Beatrix
S11R035,2,ONIC,pick,5,Hilda
S11R035,2,ONIC,ban,1,Joy
S11R035,2,ONIC,ban,2,Wanwan
S11R035,2,ONIC,ban,3,Natalia
S11R035,2,ONIC,ban,4,Kaja
S11R035,2,ONIC,ban,5,Gloo
S11R035,2,GEEK,pick,1,Fredrinn
S11R035,2,GEEK,pick,2,Martis
S11R035,2,GEEK,pick,3,Faramis
S11R035,2,GEEK,pick,4,Melissa
S11R035,2,GEEK,pick,5,Diggie
S11R035,2,GEEK,ban,1,Kadita
S11R035,2,GEEK,ban,2,Fanny
S11R035,2,GEEK,ban,3,Hayabusa
S11R035,2,GEEK,ban,4,Ling
S11R035,2,GEEK,ban,5,Lancelot
S11R035,3,ONIC,pick,1,Thamuz
S11R035,3,ONIC,pick,2,Lancelot
S11R035,3,ONIC,pick,3,Valentina
S11R035,3,ONIC,pick,4,Claude
S11R035,3,ONIC,pick,5,Kaja
S11R035,3,ONIC,ban,1,Joy
S11R035,3,ONIC,ban,2,Wanwan
S11R035,3,ONIC,ban,3,Natalia
S11R035,3,ONIC,ban,4,Diggie
S11R035,3,ONIC,ban,5,Hilda
S11R035,3,GEEK,pick,1,Arlott
S11R035,3,GEEK,pick,2,Martis
S11R035,3,GEEK,pick,3,Faramis
S11R035,3,GEEK,pick,4,Melissa
S11R035,3,GEEK,pick,5,Grock
S11R035,3,GEEK,ban,1,Kadita
S11R035,3,GEEK,ban,2,Fanny
S11R035,3,GEEK,ban,3,Fredrinn
S11R035,3,GEEK,ban,4,Hayabusa
S11R035,3,GEEK,ban,5,Ling
S11R036,1,BTR,pick,1,Arlott
S11R036,1,BTR,pick,2,Lancelot
S11R036,1,BTR,pick,3,Pharsa
S11R036,1,BTR,pick,4,Melissa
S11R036,1,BTR,pick,5,Kaja
S11R036,1,BTR,ban,1,Claude
S11R036,1,BTR,ban,2,Fanny
S11R036,1,BTR,ban,3,Yve
S11R036,1,BTR,ban,4,Ling
S11R036,1,BTR,ban,5,Hayabusa
S11R036,1,RRQ,pick,1,Lapu-Lapu
S11R036,1,RRQ,pick,2,Akai
S11R036,1,RRQ,pick,3,Valentina
S11R036,1,RRQ,pick,4,Brody
S11R036,1,RRQ,pick,5,Lolita
S11R036,1,RRQ,ban,1,Wanwan
S11R036,1,RRQ,ban,2,Joy
S11R036,1,RRQ,ban,3,Fredrinn
S11R036,1,RRQ,ban,4,Gloo
S11R036,1,RRQ,ban,5,Terizla
S11R036,2,BTR,pick,1,Gloo
S11R036,2,BTR,pick,2,Alice
S11R036,2,BTR,pick,3,Kagura
S11R036,2,BTR,pick,4,Melissa
S11R036,2,BTR,pick,5,Kaja
S11R036,2,BTR,ban,1,Claude
S11R036,2,BTR,ban,2,Fanny
S11R036,2,BTR,ban,3,Yve
S11R036,2,BTR,ban,4,Ling
S11R036,2,BTR,ban,5,Hayabusa
S11R036,2,RRQ,pick,1,Lapu-Lapu
S11R036,2,RRQ,pick,2,Baxia
S11R036,2,RRQ,pick,3,Valentina
S11R036,2,RRQ,pick,4,Beatrix
S11R036,2,RRQ,pick,5,Khufra
S11R036,2,RRQ,ban,1,Wanwan
S11R036,2,RRQ,ban,2,Joy
S11R036,2,RRQ,ban,3,Fredrinn
S11R036,2,RRQ,ban,4,Pharsa
S11R036,2,RRQ,ban,5,Lunox
S11R036,3,BTR,pick,1,Paquito
S11R036,3,BTR,pick,2,Fredrinn
S11R036,3,BTR,pick,3,Valentina
S11R036,3,BTR,pick,4,Karrie
S11R036,3,BTR,pick,5,Kaja
S11R036,3,BTR,ban,1,Claude
S11R036,3,BTR,ban,2,Fanny
S11R036,3,BTR,ban,3,Yve
S11R036,3,BTR,ban,4,Hayabusa
S11R036,3,BTR,ban,5,Ling
S11R036,3,RRQ,pick,1,Lapu-Lapu
S11R036,3,RRQ,pick,2,Martis
S11R036,3,RRQ,pick,3,Pharsa
S11R036,3,RRQ,pick,4,Melissa
S11R036,3,RRQ,pick,5,Khufra
S11R036,3,RRQ,ban,1,Wanwan
S11R036,3,RRQ,ban,2,Joy
S11R036,3,RRQ,ban,3,Gloo
S11R036,3,RRQ,ban,4,Alice
S11R036,3,RRQ,ban,5,Arlott
S11R037,1,GEEK,pick,1,Arlott
S11R037,1,GEEK,pick,2,Lancelot
S11R037,1,GEEK,pick,3,Lylia
S11R037,1,GEEK,pick,4,Valentina
S11R037,1,GEEK,pick,5,Natalia
S11R037,1,GEEK,ban,1,Fanny
S11R037,1,GEEK,ban,2,Kadita
S11R037,1,GEEK,ban,3,Claude
S11R037,1,GEEK,ban,4,Diggie
S11R037,1,GEEK,ban,5,Akai
S11R037,1,EVOS,pick,1,Fredrinn
S11R037,1,EVOS,pick,2,Paquito
S11R037,1,EVOS,pick,3,Faramis
S11R037,1,EVOS,pick,4,Melissa
S11R037,1,EVOS,pick,5,Estes
S11R037,1,EVOS,ban,1,Joy
S11R037,1,EVOS,ban,2,Wanwan
S11R037,1,EVOS,ban,3,Kaja
S11R037,1,EVOS,ban,4,Yve
S11R037,1,EVOS,ban,5,Pharsa
S11R037,2,GEEK,pick,1,Gloo
S11R037,2,GEEK,pick,2,Fredrinn
S11R037,2,GEEK,pick,3,Pharsa
S11R037,2,GEEK,pick,4,Beatrix
S11R037,2,GEEK,pick,5,Franco
S11R037,2,GEEK,ban,1,Wanwan
S11R037,2,GEEK,ban,2,Claude
S11R037,2,GEEK,ban,3,Joy
S11R037,2,GEEK,ban,4,Akai
S11R037,2,GEEK,ban,5,Kadita
S11R037,2,EVOS,pick,1,Lapu-Lapu
S11R037,2,EVOS,pick,2,Alice
S11R037,2,EVOS,pick,3,Valentina
S11R037,2,EVOS,pick,4,Karrie
S11R037,2,EVOS,pick,5,Atlas
S11R037,2,EVOS,ban,1,Natalia
S11R037,2,EVOS,ban,2,Kaja
S11R037,2,EVOS,ban,3,Fanny
S11R037,2,EVOS,ban,4,Brody
S11R037,2,EVOS,ban,5,Lolita
S11R038,1,AURA,pick,1,Terizla
S11R038,1,AURA,pick,2,Fredrinn
S11R038,1,AURA,pick,3,Yve
S11R038,1,AURA,pick,4,Karrie
S11R038,1,AURA,pick,5,Natalia
S11R038,1,AURA,ban,1,Wanwan
S11R038,1,AURA,ban,2,Joy
S11R038,1,AURA,ban,3,Fanny
S11R038,1,AURA,ban,4,Lancelot
S11R038,1,AURA,ban,5,Valentina
S11R038,1,BTR,pick,1,Gloo
S11R038,1,BTR,pick,2,Hanzo
S11R038,1,BTR,pick,3,Pharsa
S11R038,1,BTR,pick,4,Melissa
S11R038,1,BTR,pick,5,Kaja
S11R038,1,BTR,ban,1,Kadita
S11R038,1,BTR,ban,2,Claude
S11R038,1,BTR,ban,3,Faramis
S11R038,1,BTR,ban,4,Brody
S11R038,1,BTR,ban,5,Beatrix
S11R038,2,AURA,pick,1,Fredrinn
S11R038,2,AURA,pick,2,Lancelot
S11R038,2,AURA,pick,3,Yve
S11R038,2,AURA,pick,4,Melissa
S11R038,2,AURA,pick,5,Khufra
S11R038,2,AURA,ban,1,Wanwan
S11R038,2,AURA,ban,2,Joy
S11R038,2,AURA,ban,3,Fanny
S11R038,2,AURA,ban,4,Hanzo
S11R038,2,AURA,ban,5,Karrie
S11R038,2,BTR,pick,1,Gloo
S11R038,2,BTR,pick,2,Akai
S11R038,2,BTR,pick,3,Pharsa
S11R038,2,BTR,pick,4,Moskov
S11R038,2,BTR,pick,5,Kaja
S11R038,2,BTR,ban,1,Kadita
S11R038,2,BTR,ban,2,Claude
S11R038,2,BTR,ban,3,Faramis
S11R038,2,BTR,ban,4,Terizla
S11R038,2,BTR,ban,5,Arlott
S11R039,1,RRQ,pick,1,Gloo
S11R039,1,RRQ,pick,2,Paquito
S11R039,1,RRQ,pick,3,Yve
S11R039,1,RRQ,pick,4,Claude
S11R039,1,RRQ,pick,5,Khufra
S11R039,1,RRQ,ban,1,Valentina
S11R039,1,RRQ,ban,2,Fanny
S11R039,1,RRQ,ban,3,Kadita
S11R039,1,RRQ,ban,4,Grock
S11R039,1,RRQ,ban,5,Melissa
S11R039,1,ONIC,pick,1,Arlott
S11R039,1,ONIC,pick,2,Hayabusa
S11R039,1,ONIC,pick,3,Pharsa
S11R039,1,ONIC,pick,4,Beatrix
S11R039,1,ONIC,pick,5,Kaja
S11R039,1,ONIC,ban,1,Wanwan
S11R039,1,ONIC,ban,2,Joy
S11R039,1,ONIC,ban,3,Fredrinn
S11R039,1,ONIC,ban,4,Hilda
S11R039,1,ONIC,ban,5,Lancelot
S11R039,2,RRQ,pick,1,Gloo
S11R039,2,RRQ,pick,2,Lancelot
S11R039,2,RRQ,pick,3,Lylia
S11R039,2,RRQ,pick,4,Claude
S11R039,2,RRQ,pick,5,Lolita
S11R039,2,RRQ,ban,1,Valentina
S11R039,2,RRQ,ban,2,Fanny
S11R039,2,RRQ,ban,3,Kadita
S11R039,2,RRQ,ban,4,Arlott
S11R039,2,RRQ,ban,5,Terizla
S11R039,2,ONIC,pick,1,Fredrinn
S11R039,2,ONIC,pick,2,Hayabusa
S11R039,2,ONIC,pick,3,Pharsa
S11R039,2,ONIC,pick,4,Beatrix
S11R039,2,ONIC,pick,5,Khufra
S11R039,2,ONIC,ban,1,Joy
S11R039,2,ONIC,ban,2,Wanwan
S11R039,2,ONIC,ban,3,Yve
S11R039,2,ONIC,ban,4,Akai
S11R039,2,ONIC,ban,5,Paquito
S11R039,3,RRQ,pick,1,Arlott
S11R039,3,RRQ,pick,2,Fredrinn
S11R039,3,RRQ,pick,3,Faramis
S11R039,3,RRQ,pick,4,Brody
S11R039,3,RRQ,pick,5,Franco
S11R039,3,RRQ,ban,1,Valentina
S11R039,3,RRQ,ban,2,Fanny
S11R039,3,RRQ,ban,3,Kadita
S11R039,3,RRQ,ban,4,Akai
S11R039,3,RRQ,ban,5,Terizla
S11R039,3,ONIC,pick,1,Thamuz
S11R039,3,ONIC,pick,2,Lancelot
S11R039,3,ONIC,pick,3,Pharsa
S11R039,3,ONIC,pick,4,Claude
S11R039,3,ONIC,pick,5,Khufra
S11R039,3,ONIC,ban,1,Joy
S11R039,3,ONIC,ban,2,Wanwan
S11R039,3,ONIC,ban,3,Yve
S11R039,3,ONIC,ban,4,Diggie
S11R039,3,ONIC,ban,5,Masha
S11R040,1,BTR,pick,1,Gloo
S11R040,1,BTR,pick,2,Joy
S11R040,1,BTR,pick,3,Faramis
S11R040,1,BTR,pick,4,Irithel
S11R040,1,BTR,pick,5,Lolita
S11R040,1,BTR,ban,1,Claude
S11R040,1,BTR,ban,2,Kadita
S11R040,1,BTR,ban,3,Yve
S11R040,1,BTR,ban,4,Akai
S11R040,1,BTR,ban,5,Martis
S11R040,1,EVOS,pick,1,Terizla
S11R040,1,EVOS,pick,2,Fredrinn
S11R040,1,EVOS,pick,3,Pharsa
S11R040,1,EVOS,pick,4,Wanwan
S11R040,1,EVOS,pick,5,Franco
S11R040,1,EVOS,ban,1,Fanny
S11R040,1,EVOS,ban,2,Valentina
S11R040,1,EVOS,ban,3,Kaja
S11R040,1,EVOS,ban,4,Phoveus
S11R040,1,EVOS,ban,5,Melissa
S11R040,2,BTR,pick,1,Fredrinn
S11R040,2,BTR,pick,2,Hayabusa
S11R040,2,BTR,pick,3,Yve
S11R040,2,BTR,pick,4,Beatrix
S11R040,2,BTR,pick,5,Franco
S11R040,2,BTR,ban,1,Fanny
S11R040,2,BTR,ban,2,Claude
S11R040,2,BTR,ban,3,Kadita
S11R040,2,BTR,ban,4,Akai
S11R040,2,BTR,ban,5,Martis
S11R040,2,EVOS,pick,1,Yu Zhong
S11R040,2,EVOS,pick,2,Lancelot
S11R040,2,EVOS,pick,3,Faramis
S11R040,2,EVOS,pick,4,Melissa
S11R040,2,EVOS,pick,5,Lolita
S11R040,2,EVOS,ban,1,Joy
S11R040,2,EVOS,ban,2,Wanwan
S11R040,2,EVOS,ban,3,Kaja
S11R040,2,EVOS,ban,4,Atlas
S11R040,2,EVOS,ban,5,Arlott
S11R040,3,BTR,pick,1,Lapu-Lapu
S11R040,3,BTR,pick,2,Hanzo
S11R040,3,BTR,pick,3,Faramis
S11R040,3,BTR,pick,4,Karrie
S11R040,3,BTR,pick,5,Kaja
S11R040,3,BTR,ban,1,Claude
S11R040,3,BTR,ban,2,Valentina
S11R040,3,BTR,ban,3,Kadita
S11R040,3,BTR,ban,4,Yu Zhong
S11R040,3,BTR,ban,5,Lolita
S11R040,3,EVOS,pick,1,Arlott
S11R040,3,EVOS,pick,2,Akai
S11R040,3,EVOS,pick,3,Yve
S11R040,3,EVOS,pick,4,Melissa
S11R040,3,EVOS,pick,5,Atlas
S11R040,3,EVOS,ban,1,Fanny
S11R040,3,EVOS,ban,2,Wanwan
S11R040,3,EVOS,ban,3,Joy
S11R040,3,EVOS,ban,4,Gloo
S11R040,3,EVOS,ban,5,Lancelot
S11R041,1,AE,pick,1,Arlott
S11R041,1,AE,pick,2,Fredrinn
S11R041,1,AE,pick,3,Yve
S11R041,1,AE,pick,4,Karrie
S11R041,1,AE,pick,5,Mathilda
S11R041,1,AE,ban,1,Claude
S11R041,1,AE,ban,2,Joy
S11R041,1,AE,ban,3,Wanwan
S11R041,1,AE,ban,4,Fanny
S11R041,1,AE,ban,5,Lancelot
S11R041,1,ONIC,pick,1,Yu Zhong
S11R041,1,ONIC,pick,2,Akai
S11R041,1,ONIC,pick,3,Valentina
S11R041,1,ONIC,pick,4,Melissa
S11R041,1,ONIC,pick,5,Chou
S11R041,1,ONIC,ban,1,Gloo
S11R041,1,ONIC,ban,2,Faramis
S11R041,1,ONIC,ban,3,Pharsa
S11R041,1,ONIC,ban,4,Diggie
S11R041,1,ONIC,ban,5,Estes
S11R041,2,AE,pick,1,Arlott
S11R041,2,AE,pick,2,Fredrinn
S11R041,2,AE,pick,3,Valentina
S11R041,2,AE,pick,4,Karrie
S11R041,2,AE,pick,5,Grock
S11R041,2,AE,ban,1,Fanny
S11R041,2,AE,ban,2,Claude
S11R041,2,AE,ban,3,Faramis
S11R041,2,AE,ban,4,Lancelot
S11R041,2,AE,ban,5,Akai
S11R041,2,ONIC,pick,1,Yu Zhong
S11R041,2,ONIC,pick,2,Kaja
S11R041,2,ONIC,pick,3,Pharsa
S11R041,2,ONIC,pick,4,Melissa
S11R041,2,ONIC,pick,5,Kadita
S11R041,2,ONIC,ban,1,Joy
S11R041,2,ONIC,ban,2,Wanwan
S11R041,2,ONIC,ban,3,Gloo
S11R041,2,ONIC,ban,4,Estes
S11R041,2,ONIC,ban,5,Diggie
S11R042,1,RBL,pick,1,Yu Zhong
S11R042,1,RBL,pick,2,Grock
S11R042,1,RBL,pick,3,Lylia
S11R042,1,RBL,pick,4,Claude
S11R042,1,RBL,pick,5,Kaja
S11R042,1,RBL,ban,1,Valentina
S11R042,1,RBL,ban,2,Gloo
S11R042,1,RBL,ban,3,Faramis
S11R042,1,RBL,ban,4,Melissa
S11R042,1,RBL,ban,5,Karrie
S11R042,1,GEEK,pick,1,Arlott
S11R042,1,GEEK,pick,2,Fredrinn
S11R042,1,GEEK,pick,3,Yve
S11R042,1,GEEK,pick,4,Brody
S11R042,1,GEEK,pick,5,Natalia
S11R042,1,GEEK,ban,1,Wanwan
S11R042,1,GEEK,ban,2,Joy
S11R042,1,GEEK,ban,3,Fanny
S11R042,1,GEEK,ban,4,Lunox
S11R042,1,GEEK,ban,5,Kadita
S11R042,2,RBL,pick,1,Arlott
S11R042,2,RBL,pick,2,Fredrinn
S11R042,2,RBL,pick,3,Phoveus
S11R042,2,RBL,pick,4,Valentina
S11R042,2,RBL,pick,5,Natalia
S11R042,2,RBL,ban,1,Kaja
S11R042,2,RBL,ban,2,Joy
S11R042,2,RBL,ban,3,Pharsa
S11R042,2,RBL,ban,4,Yu Zhong
S11R042,2,RBL,ban,5,Lapu-Lapu
S11R042,2,GEEK,pick,1,Terizla
S11R042,2,GEEK,pick,2,Lancelot
S11R042,2,GEEK,pick,3,Faramis
S11R042,2,GEEK,pick,4,Wanwan
S11R042,2,GEEK,pick,5,Franco
S11R042,2,GEEK,ban,1,Yve
S11R042,2,GEEK,ban,2,Fanny
S11R042,2,GEEK,ban,3,Gloo
S11R042,2,GEEK,ban,4,Lolita
S11R042,2,GEEK,ban,5,Melissa
S11R042,3,RBL,pick,1,Arlott
S11R042,3,RBL,pick,2,Fredrinn
S11R042,3,RBL,pick,3,Pharsa
S11R042,3,RBL,pick,4,Moskov
S11R042,3,RBL,pick,5,Lolita
S11R042,3,RBL,ban,1,Valentina
S11R042,3,RBL,ban,2,Kaja
S11R042,3,RBL,ban,3,Natalia
S11R042,3,RBL,ban,4,Lancelot
S11R042,3,RBL,ban,5,Akai
S11R042,3,GEEK,pick,1,Gloo
S11R042,3,GEEK,pick,2,Martis
S11R042,3,GEEK,pick,3,Faramis
S11R042,3,GEEK,pick,4,Brody
S11R042,3,GEEK,pick,5,Franco
S11R042,3,GEEK,ban,1,Joy
S11R042,3,GEEK,ban,2,Wanwan
S11R042,3,GEEK,ban,3,Yve
S11R042,3,GEEK,ban,4,Melissa
S11R042,3,GEEK,ban,5,Atlas
S11R043,1,RBL,pick,1,Arlott
S11R043,1,RBL,pick,2,Fanny
S11R043,1,RBL,pick,3,Faramis
S11R043,1,RBL,pick,4,Valentina
S11R043,1,RBL,pick,5,Grock
S11R043,1,RBL,ban,1,Gloo
S11R043,1,RBL,ban,2,Pharsa
S11R043,1,RBL,ban,3,Kaja
S11R043,1,RBL,ban,4,Khufra
S11R043,1,RBL,ban,5,Ruby
S11R043,1,AE,pick,1,Edith
S11R043,1,AE,pick,2,Hayabusa
S11R043,1,AE,pick,3,Kadita
S11R043,1,AE,pick,4,Wanwan
S11R043,1,AE,pick,5,Hilda
S11R043,1,AE,ban,1,Yve
S11R043,1,AE,ban,2,Joy
S11R043,1,AE,ban,3,Fredrinn
S11R043,1,AE,ban,4,Phoveus
S11R043,1,AE,ban,5,Natalia
S11R043,2,RBL,pick,1,Gloo
S11R043,2,RBL,pick,2,Lancelot
S11R043,2,RBL,pick,3,Grock
S11R043,2,RBL,pick,4,Valentina
S11R043,2,RBL,pick,5,Kadita
S11R043,2,RBL,ban,1,Joy
S11R043,2,RBL,ban,2,Kaja
S11R043,2,RBL,ban,3,Wanwan
S11R043,2,RBL,ban,4,Diggie
S11R043,2,RBL,ban,5,Edith
S11R043,2,AE,pick,1,Lapu-Lapu
S11R043,2,AE,pick,2,Fredrinn
S11R043,2,AE,pick,3,Pharsa
S11R043,2,AE,pick,4,Melissa
S11R043,2,AE,pick,5,Estes
S11R043,2,AE,ban,1,Yve
S11R043,2,AE,ban,2,Fanny
S11R043,2,AE,ban,3,Faramis
S11R043,2,AE,ban,4,Arlott
S11R043,2,AE,ban,5,Claude
S11R043,3,RBL,pick,1,Esmeralda
S11R043,3,RBL,pick,2,Grock
S11R043,3,RBL,pick,3,Lunox
S11R043,3,RBL,pick,4,Wanwan
S11R043,3,RBL,pick,5,Kaja
S11R043,3,RBL,ban,1,Valentina
S11R043,3,RBL,ban,2,Gloo
S11R043,3,RBL,ban,3,Pharsa
S11R043,3,RBL,ban,4,Lolita
S11R043,3,RBL,ban,5,Estes
S11R043,3,AE,pick,1,Phoveus
S11R043,3,AE,pick,2,Fredrinn
S11R043,3,AE,pick,3,Faramis
S11R043,3,AE,pick,4,Karrie
S11R043,3,AE,pick,5,Diggie
S11R043,3,AE,ban,1,Yve
S11R043,3,AE,ban,2,Joy
S11R043,3,AE,ban,3,Fanny
S11R043,3,AE,ban,4,Lapu-Lapu
S11R043,3,AE,ban,5,Yu Zhong
S11R044,1,ONIC,pick,1,Terizla
S11R044,1,ONIC,pick,2,Hayabusa
S11R044,1,ONIC,pick,3,Faramis
S11R044,1,ONIC,pick,4,Claude
S11R044,1,ONIC,pick,5,Kaja
S11R044,1,ONIC,ban,1,Kadita
S11R044,1,ONIC,ban,2,Joy
S11R044,1,ONIC,ban,3,Wanwan
S11R044,1,ONIC,ban,4,Gloo
S11R044,1,ONIC,ban,5,Ling
S11R044,1,AURA,pick,1,Uranus
S11R044,1,AURA,pick,2,Akai
S11R044,1,AURA,pick,3,Pharsa
S11R044,1,AURA,pick,4,Melissa
S11R044,1,AURA,pick,5,Khufra
S11R044,1,AURA,ban,1,Fanny
S11R044,1,AURA,ban,2,Valentina
